PassengerId,Survived,Name,Age,Ticket,Fare,Cabin,FirstName,LastName,Title,SibSp,Siblings,Spouse,Parch,Parents,Children,PassengersCount,FarePerPassenger,ZeroPrice,TravelsAlone,PclassFirst,PclassSecond,PclassThird,SexFemale,SexMale,EmbarkedC,EmbarkedQ,EmbarkedS,TotalRelatives,Alone,DeckA,DeckB,DeckC,DeckD,DeckE,DeckEmpty,DeckF,DeckG,DeckT,OnlyHusband,ManyChildren,TicketMeanEncoded,CabinMeanEncoded,TitleMeanEncoded,SibSpMeanEncoded,SiblingsMeanEncoded,SpouseMeanEncoded,ParchMeanEncoded,ParentsMeanEncoded,ChildrenMeanEncoded,PassengersCountMeanEncoded,FarePerPassengerMeanEncoded,TravelsAloneMeanEncoded,PclassFirstMeanEncoded,PclassSecondMeanEncoded,PclassThirdMeanEncoded,SexFemaleMeanEncoded,SexMaleMeanEncoded,EmbarkedCMeanEncoded,EmbarkedQMeanEncoded,EmbarkedSMeanEncoded,TotalRelativesMeanEncoded,AloneMeanEncoded,OnlyHusbandMeanEncoded,ManyChildrenMeanEncoded,DeckAMeanEncoded,DeckBMeanEncoded,DeckCMeanEncoded,DeckDMeanEncoded,DeckEMeanEncoded,DeckEmptyMeanEncoded,DeckFMeanEncoded,DeckGMeanEncoded,DeckTMeanEncoded
30,0.0,"Todoroff, Mr. Lalio",31.43926246460276,349216,7.8958,,Todoroff,Lalio,Mr,0,0,0,0,0,0,1,7.8958,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.15865384615384615,0.3408624229979466,0.3771043771043771,0.3555926544240401,0.3489208633093525,0.36774193548387096,0.3713405238828968,0.2692307692307692,0.0,0.3057471264367816,0.30868761552680224,0.35701598579040855,0.23785166240409208,0.1891304347826087,0.1891304347826087,0.34973637961335674,0.3861538461538462,0.3458498023715415,0.3057471264367816,0.3057471264367816,0.3601190476190476,0.3895184135977337,0.38516405135520687,0.36911764705882355,0.36786786786786785,0.3708029197080292,0.37409024745269287,0.30671506352087113,0.38231098430813126,0.38591549295774646,0.3862359550561798
31,0.0,"Uruchurtu, Don. Manuel E",40.0,PC 17601,27.7208,,Uruchurtu,Manuel E,Don,0,0,0,0,0,0,1,27.7208,0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,0.35051546391752575,0.3768844221105528,0.3624161073825503,0.3462246777163904,0.36006546644844517,0.37422360248447206,0.28720626631853785,0.3333333333333333,0.3125,0.611764705882353,0.36042402826855124,0.5474683544303798,0.1913978494623656,0.1913978494623656,0.5271317829457365,0.37962962962962965,0.49222797927461137,0.3125,0.3125,0.3609467455621302,0.3869132290184922,0.381635581061693,0.36538461538461536,0.3727544910179641,0.3717201166180758,0.36749633967789164,0.30601092896174864,0.37980085348506404,0.382228490832158,0.38396624472573837
32,1.0,"Spencer, Mrs. William Augustus (Marie Eugenie)",37.154639175257735,PC 17569,146.5208,B78,Spencer,William Augustus,Mrs,1,0,1,0,0,0,3,48.84026666666667,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,-1.0,0.7916666666666666,0.5297619047619048,0.3768844221105528,0.49137931034482757,0.3462246777163904,0.36006546644844517,0.37422360248447206,0.6103896103896104,1.0,0.4928571428571429,0.611764705882353,0.36042402826855124,0.5474683544303798,0.7449392712550608,0.7449392712550608,0.5271317829457365,0.37962962962962965,0.49222797927461137,0.552,0.4928571428571429,0.8055555555555556,0.3869132290184922,0.381635581061693,0.7222222222222222,0.3727544910179641,0.3717201166180758,0.36749633967789164,0.6441717791411042,0.37980085348506404,0.382228490832158,0.38396624472573837
33,1.0,"Glynn, Miss. Mary Agatha",31.43926246460276,335677,7.75,,Glynn,Mary Agatha,Miss,0,0,0,0,0,0,1,7.75,0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.6688741721854304,0.3441295546558704,0.36394557823129253,0.3501628664495114,0.3272394881170018,0.34262295081967215,0.3553846153846154,0.2570694087403599,0.37142857142857144,0.29493087557603687,0.292817679558011,0.3397548161120841,0.22942643391521197,0.714859437751004,0.714859437751004,0.3247863247863248,0.36666666666666664,0.4946808510638298,0.29493087557603687,0.29493087557603687,0.3436123348017621,0.36984352773826457,0.3655761024182077,0.3456973293768546,0.3532934131736527,0.34934497816593885,0.35276967930029157,0.2820976491862568,0.3617021276595745,0.36530324400564174,0.36657303370786515
34,0.0,"Wheadon, Mr. Edward H",66.0,C.A. 24579,10.5,,Wheadon,Edward H,Mr,0,0,0,0,0,0,1,10.5,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.15865384615384615,0.3408624229979466,0.3771043771043771,0.3555926544240401,0.3489208633093525,0.36774193548387096,0.3713405238828968,0.2692307692307692,0.4,0.3057471264367816,0.30868761552680224,0.49333333333333335,0.5652173913043478,0.1891304347826087,0.1891304347826087,0.34973637961335674,0.3861538461538462,0.3458498023715415,0.3057471264367816,0.3057471264367816,0.3601190476190476,0.3895184135977337,0.38516405135520687,0.36911764705882355,0.36786786786786785,0.3708029197080292,0.37409024745269287,0.30671506352087113,0.38231098430813126,0.38591549295774646,0.3862359550561798
35,0.0,"Meyer, Mr. Edgar Joseph",28.0,PC 17604,82.1708,,Meyer,Edgar Joseph,Mr,1,0,1,0,0,0,2,41.0854,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,-1.0,0.15513126491646778,0.5297619047619048,0.3768844221105528,0.49137931034482757,0.3462246777163904,0.36006546644844517,0.37422360248447206,0.4965986394557823,1.0,0.4928571428571429,0.611764705882353,0.36042402826855124,0.5474683544303798,0.1913978494623656,0.1913978494623656,0.5271317829457365,0.37962962962962965,0.49222797927461137,0.552,0.4928571428571429,0.3609467455621302,0.3869132290184922,0.381635581061693,0.36538461538461536,0.3727544910179641,0.3717201166180758,0.36749633967789164,0.30601092896174864,0.37980085348506404,0.382228490832158,0.38396624472573837
36,0.0,"Holverson, Mr. Alexander Oskar",42.0,113789,52.0,,Holverson,Alexander Oskar,Mr,1,0,1,0,0,0,2,26.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,-1.0,0.15441176470588236,0.573170731707317,0.3840947546531303,0.584070796460177,0.34558823529411764,0.3660130718954248,0.3705426356589147,0.5734265734265734,0.5,0.5246478873239436,0.6573033707865169,0.36524822695035464,0.5688073394495413,0.1838074398249453,0.1838074398249453,0.3396551724137931,0.38863287250384027,0.33783783783783783,0.6062992125984252,0.5246478873239436,0.3556547619047619,0.38920454545454547,0.3842857142857143,0.35958395245170877,0.367624810892587,0.3717201166180758,0.3719247467438495,0.29357798165137616,0.3840682788051209,0.38591549295774646,0.3862359550561798
37,1.0,"Mamee, Mr. Hanna",31.43926246460276,2677,7.2292,,Mamee,Hanna,Mr,0,0,0,0,0,0,1,7.2292,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.1497584541062802,0.3441295546558704,0.36394557823129253,0.3501628664495114,0.3272394881170018,0.34262295081967215,0.3553846153846154,0.2570694087403599,0.25,0.29493087557603687,0.292817679558011,0.3397548161120841,0.22942643391521197,0.1788793103448276,0.1788793103448276,0.5546875,0.3660030627871363,0.4946808510638298,0.29493087557603687,0.29493087557603687,0.3436123348017621,0.36984352773826457,0.3655761024182077,0.3456973293768546,0.3532934131736527,0.34934497816593885,0.35276967930029157,0.2820976491862568,0.3617021276595745,0.36530324400564174,0.36657303370786515
38,0.0,"Cann, Mr. Ernest Charles",21.0,A./5. 2152,8.05,,Cann,Ernest Charles,Mr,0,0,0,0,0,0,1,8.05,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.15513126491646778,0.35051546391752575,0.3768844221105528,0.3624161073825503,0.3462246777163904,0.36006546644844517,0.37422360248447206,0.28720626631853785,0.16666666666666666,0.3125,0.3118081180811808,0.36042402826855124,0.25252525252525254,0.1913978494623656,0.1913978494623656,0.3516295025728988,0.37962962962962965,0.34296724470134876,0.3125,0.3125,0.3609467455621302,0.3869132290184922,0.381635581061693,0.36538461538461536,0.3727544910179641,0.3717201166180758,0.36749633967789164,0.30601092896174864,0.37980085348506404,0.382228490832158,0.38396624472573837
39,0.0,"Vander Planke, Miss. Augusta Maria",18.0,345764,18.0,,Vander Planke,Augusta Maria,Miss,2,2,0,0,0,0,2,9.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,-1.0,0.7346938775510204,0.5789473684210527,0.6111111111111112,0.3722871452420701,0.3550185873605948,0.37152209492635024,0.3875,0.5140845070422535,0.0,0.5226480836236934,0.3172541743970315,0.38120567375886527,0.26153846153846155,0.7609561752988048,0.7609561752988048,0.3565217391304348,0.39602446483180426,0.3488372093023256,0.5833333333333334,0.5226480836236934,0.3748148148148148,0.40198863636363635,0.39544807965860596,0.3789004457652303,0.38345864661654133,0.38372093023255816,0.38461538461538464,0.3109090909090909,0.3942857142857143,0.3971830985915493,0.39831697054698456
40,1.0,"Nicola-Yarred, Miss. Jamila",14.0,2651,11.2417,,Nicola-Yarred,Jamila,Miss,1,1,0,0,0,0,2,5.62085,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,-1.0,0.6827586206896552,0.573170731707317,0.5396825396825397,0.34833333333333333,0.34558823529411764,0.3660130718954248,0.3705426356589147,0.5734265734265734,1.0,0.5246478873239436,0.2953271028037383,0.36524822695035464,0.23056994818652848,0.74609375,0.74609375,0.5864661654135338,0.38863287250384027,0.5128205128205128,0.6062992125984252,0.5246478873239436,0.3556547619047619,0.38920454545454547,0.3842857142857143,0.35958395245170877,0.367624810892587,0.3717201166180758,0.3719247467438495,0.29357798165137616,0.3840682788051209,0.38591549295774646,0.3862359550561798
41,0.0,"Ahlin, Mrs. Johan (Johanna Persdotter Larsson)",40.0,7546,9.475,,Ahlin,Johan,Mrs,1,1,0,0,0,0,1,9.475,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.7916666666666666,0.5297619047619048,0.6,0.3624161073825503,0.3462246777163904,0.36006546644844517,0.37422360248447206,0.28720626631853785,-1.0,0.4928571428571429,0.3118081180811808,0.36042402826855124,0.25252525252525254,0.7449392712550608,0.7449392712550608,0.3516295025728988,0.37962962962962965,0.34296724470134876,0.552,0.4928571428571429,0.3609467455621302,0.3869132290184922,0.381635581061693,0.36538461538461536,0.3727544910179641,0.3717201166180758,0.36749633967789164,0.30601092896174864,0.37980085348506404,0.382228490832158,0.38396624472573837
42,0.0,"Turpin, Mrs. William John Robert (Dorothy Ann Wonnacott)",27.0,11668,21.0,,Turpin,William John Robert,Mrs,1,0,1,0,0,0,2,10.5,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0.0,-1.0,0.7692307692307693,0.4840764331210191,0.36394557823129253,0.46464646464646464,0.3272394881170018,0.34262295081967215,0.3553846153846154,0.46153846153846156,0.34615384615384615,0.4767025089605735,0.292817679558011,0.47183098591549294,0.5416666666666666,0.714859437751004,0.714859437751004,0.3247863247863248,0.3660030627871363,0.32,0.5348837209302325,0.4767025089605735,0.84375,0.36984352773826457,0.3655761024182077,0.3456973293768546,0.3532934131736527,0.34934497816593885,0.35276967930029157,0.2820976491862568,0.3617021276595745,0.36530324400564174,0.36657303370786515
43,0.0,"Kraeff, Mr. Theodor",31.43926246460276,349253,7.8958,,Kraeff,Theodor,Mr,0,0,0,0,0,0,1,7.8958,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.1497584541062802,0.3441295546558704,0.36394557823129253,0.3501628664495114,0.3272394881170018,0.34262295081967215,0.3553846153846154,0.2570694087403599,0.03333333333333333,0.29493087557603687,0.292817679558011,0.3397548161120841,0.22942643391521197,0.1788793103448276,0.1788793103448276,0.5546875,0.3660030627871363,0.4946808510638298,0.29493087557603687,0.29493087557603687,0.3436123348017621,0.36984352773826457,0.3655761024182077,0.3456973293768546,0.3532934131736527,0.34934497816593885,0.35276967930029157,0.2820976491862568,0.3617021276595745,0.36530324400564174,0.36657303370786515
44,1.0,"Laroche, Miss. Simonne Marie Anne Andree",3.0,SC/Paris 2123,41.5792,,Laroche,Simonne Marie Anne Andree,Miss,1,1,0,2,2,0,4,10.3948,0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.5,-1.0,0.6688741721854304,0.4840764331210191,0.48484848484848486,0.3501628664495114,0.5172413793103449,0.5,0.3553846153846154,0.6666666666666666,0.5,0.4767025089605735,0.292817679558011,0.47183098591549294,0.5416666666666666,0.714859437751004,0.714859437751004,0.5546875,0.3660030627871363,0.4946808510638298,0.5882352941176471,0.4767025089605735,0.3436123348017621,0.36984352773826457,0.3655761024182077,0.3456973293768546,0.3532934131736527,0.34934497816593885,0.35276967930029157,0.2820976491862568,0.3617021276595745,0.36530324400564174,0.36657303370786515
45,1.0,"Devaney, Miss. Margaret Delia",19.0,330958,7.8792,,Devaney,Margaret Delia,Miss,0,0,0,0,0,0,1,7.8792,0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.7,0.3408624229979466,0.3771043771043771,0.3555926544240401,0.3489208633093525,0.36774193548387096,0.3713405238828968,0.2692307692307692,1.0,0.3057471264367816,0.30868761552680224,0.35701598579040855,0.23785166240409208,0.7430830039525692,0.7430830039525692,0.34973637961335674,0.38095238095238093,0.4830917874396135,0.3057471264367816,0.3057471264367816,0.3601190476190476,0.3895184135977337,0.38516405135520687,0.36911764705882355,0.36786786786786785,0.3708029197080292,0.37409024745269287,0.30671506352087113,0.38231098430813126,0.38591549295774646,0.3862359550561798
46,0.0,"Rogers, Mr. William John",31.43926246460276,S.C./A.4. 23567,8.05,,Rogers,William John,Mr,0,0,0,0,0,0,1,8.05,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.15441176470588236,0.3402061855670103,0.3840947546531303,0.34833333333333333,0.34558823529411764,0.3660130718954248,0.3705426356589147,0.25392670157068065,0.09523809523809523,0.2937062937062937,0.2953271028037383,0.36524822695035464,0.23056994818652848,0.1838074398249453,0.1838074398249453,0.3396551724137931,0.38863287250384027,0.33783783783783783,0.2937062937062937,0.2937062937062937,0.3556547619047619,0.38920454545454547,0.3842857142857143,0.35958395245170877,0.367624810892587,0.3717201166180758,0.3719247467438495,0.29357798165137616,0.3840682788051209,0.38591549295774646,0.3862359550561798
47,0.0,"Lennon, Mr. Denis",28.4412998166156,370371,15.5,,Lennon,Denis,Mr,1,1,0,0,0,0,2,7.75,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.1654501216545012,0.5459770114942529,0.5882352941176471,0.3722871452420701,0.3550185873605948,0.37152209492635024,0.3875,0.5140845070422535,0.3888888888888889,0.5226480836236934,0.3172541743970315,0.38120567375886527,0.26153846153846155,0.2012987012987013,0.2012987012987013,0.3565217391304348,0.423728813559322,0.5279187817258884,0.5748031496062992,0.5226480836236934,0.3748148148148148,0.40198863636363635,0.39544807965860596,0.3789004457652303,0.38345864661654133,0.38372093023255816,0.38461538461538464,0.3109090909090909,0.3942857142857143,0.3971830985915493,0.39831697054698456
48,1.0,"O'Driscoll, Miss. Bridget",31.43926246460276,14311,7.75,,O'Driscoll,Bridget,Miss,0,0,0,0,0,0,1,7.75,0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.6688741721854304,0.3441295546558704,0.36394557823129253,0.3501628664495114,0.3272394881170018,0.34262295081967215,0.3553846153846154,0.2570694087403599,0.37142857142857144,0.29493087557603687,0.292817679558011,0.3397548161120841,0.22942643391521197,0.714859437751004,0.714859437751004,0.3247863247863248,0.36666666666666664,0.4946808510638298,0.29493087557603687,0.29493087557603687,0.3436123348017621,0.36984352773826457,0.3655761024182077,0.3456973293768546,0.3532934131736527,0.34934497816593885,0.35276967930029157,0.2820976491862568,0.3617021276595745,0.36530324400564174,0.36657303370786515
49,0.0,"Samaan, Mr. Youssef",28.4412998166156,2662,21.6792,,Samaan,Youssef,Mr,2,2,0,0,0,0,3,7.226400000000001,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.15441176470588236,0.4782608695652174,0.55,0.34833333333333333,0.34558823529411764,0.3660130718954248,0.3705426356589147,0.6666666666666666,-1.0,0.5246478873239436,0.2953271028037383,0.36524822695035464,0.23056994818652848,0.1838074398249453,0.1838074398249453,0.5864661654135338,0.38863287250384027,0.5128205128205128,0.5875,0.5246478873239436,0.3556547619047619,0.38920454545454547,0.3842857142857143,0.35958395245170877,0.367624810892587,0.3717201166180758,0.3719247467438495,0.29357798165137616,0.3840682788051209,0.38591549295774646,0.3862359550561798
50,0.0,"Arnold-Franchi, Mrs. Josef (Josefine Franchi)",18.0,349237,17.8,,Arnold-Franchi,Josef,Mrs,1,0,1,0,0,0,2,8.9,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0.0,-1.0,0.819047619047619,0.573170731707317,0.3840947546531303,0.584070796460177,0.34558823529411764,0.3660130718954248,0.3705426356589147,0.5734265734265734,0.0,0.5246478873239436,0.2953271028037383,0.36524822695035464,0.23056994818652848,0.74609375,0.74609375,0.3396551724137931,0.38863287250384027,0.33783783783783783,0.6062992125984252,0.5246478873239436,0.8780487804878049,0.38920454545454547,0.3842857142857143,0.35958395245170877,0.367624810892587,0.3717201166180758,0.3719247467438495,0.29357798165137616,0.3840682788051209,0.38591549295774646,0.3862359550561798
51,0.0,"Panula, Master. Juha Niilo",7.0,3101295,39.6875,,Panula,Juha Niilo,Master,4,4,0,1,1,0,7,5.669642857142857,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,-1.0,0.5483870967741935,0.07142857142857142,0.07142857142857142,0.34833333333333333,0.5591397849462365,0.543859649122807,0.3705426356589147,0.15,0.0,0.5246478873239436,0.2953271028037383,0.36524822695035464,0.23056994818652848,0.1838074398249453,0.1838074398249453,0.3396551724137931,0.38863287250384027,0.33783783783783783,0.15,0.5246478873239436,0.3556547619047619,0.38920454545454547,0.3842857142857143,0.35958395245170877,0.367624810892587,0.3717201166180758,0.3719247467438495,0.29357798165137616,0.3840682788051209,0.38591549295774646,0.3862359550561798
52,0.0,"Nosworthy, Mr. Richard Cater",21.0,A/4. 39886,7.8,,Nosworthy,Richard Cater,Mr,0,0,0,0,0,0,1,7.8,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.1654501216545012,0.3596673596673597,0.3898305084745763,0.3722871452420701,0.3550185873605948,0.37152209492635024,0.3875,0.28421052631578947,-1.0,0.3145539906103286,0.3172541743970315,0.38120567375886527,0.26153846153846155,0.2012987012987013,0.2012987012987013,0.3565217391304348,0.39602446483180426,0.3488372093023256,0.3145539906103286,0.3145539906103286,0.3748148148148148,0.40198863636363635,0.39544807965860596,0.3789004457652303,0.38345864661654133,0.38372093023255816,0.38461538461538464,0.3109090909090909,0.3942857142857143,0.3971830985915493,0.39831697054698456
53,1.0,"Harper, Mrs. Henry Sleeper (Myna Haxtun)",49.0,PC 17572,76.7292,D33,Harper,Henry Sleeper,Mrs,1,0,1,0,0,0,3,25.576400000000003,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,0.819047619047619,0.573170731707317,0.3840947546531303,0.584070796460177,0.34558823529411764,0.3660130718954248,0.3705426356589147,0.6666666666666666,1.0,0.5246478873239436,0.6573033707865169,0.36524822695035464,0.5688073394495413,0.74609375,0.74609375,0.5864661654135338,0.38863287250384027,0.5128205128205128,0.6062992125984252,0.5246478873239436,0.8780487804878049,0.38920454545454547,0.3842857142857143,0.35958395245170877,0.367624810892587,0.7407407407407407,0.3719247467438495,0.6845238095238095,0.3840682788051209,0.38591549295774646,0.3862359550561798
54,1.0,"Faunthorpe, Mrs. Lizzie (Elizabeth Anne Wilkinson)",29.0,2926,26.0,,Faunthorpe,Lizzie,Mrs,1,0,1,0,0,0,2,13.0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,-1.0,-1.0,0.7692307692307693,0.4840764331210191,0.36394557823129253,0.46464646464646464,0.3272394881170018,0.34262295081967215,0.3553846153846154,0.46153846153846156,0.4423076923076923,0.4767025089605735,0.292817679558011,0.47183098591549294,0.5416666666666666,0.714859437751004,0.714859437751004,0.3247863247863248,0.3660030627871363,0.32,0.5348837209302325,0.4767025089605735,0.84375,0.36984352773826457,0.3655761024182077,0.3456973293768546,0.3532934131736527,0.34934497816593885,0.35276967930029157,0.2820976491862568,0.3617021276595745,0.36530324400564174,0.36657303370786515
55,0.0,"Ostby, Mr. Engelhart Cornelius",65.0,113509,61.9792,B30,Ostby,Engelhart Cornelius,Mr,0,0,0,1,0,1,2,30.9896,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.15441176470588236,0.3402061855670103,0.3840947546531303,0.34833333333333333,0.5591397849462365,0.3660130718954248,0.5833333333333334,0.5734265734265734,-1.0,0.5246478873239436,0.6573033707865169,0.36524822695035464,0.5688073394495413,0.1838074398249453,0.1838074398249453,0.5864661654135338,0.38863287250384027,0.5128205128205128,0.6062992125984252,0.5246478873239436,0.3556547619047619,0.38920454545454547,0.3842857142857143,0.825,0.367624810892587,0.3717201166180758,0.3719247467438495,0.6845238095238095,0.3840682788051209,0.38591549295774646,0.3862359550561798
56,1.0,"Woolner, Mr. Hugh",31.43926246460276,19947,35.5,C52,Woolner,Hugh,Mr,0,0,0,0,0,0,1,35.5,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,1.0,0.15513126491646778,0.35051546391752575,0.3768844221105528,0.3624161073825503,0.3462246777163904,0.36006546644844517,0.37422360248447206,0.28720626631853785,0.6,0.3125,0.611764705882353,0.36042402826855124,0.5474683544303798,0.1913978494623656,0.1913978494623656,0.3516295025728988,0.37962962962962965,0.34296724470134876,0.3125,0.3125,0.3609467455621302,0.3869132290184922,0.381635581061693,0.36538461538461536,0.5454545454545454,0.3717201166180758,0.36749633967789164,0.6441717791411042,0.37980085348506404,0.382228490832158,0.38396624472573837
57,1.0,"Rugg, Miss. Emily",21.0,C.A. 31026,10.5,,Rugg,Emily,Miss,0,0,0,0,0,0,1,10.5,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.7346938775510204,0.3596673596673597,0.3898305084745763,0.3722871452420701,0.3550185873605948,0.37152209492635024,0.3875,0.28421052631578947,0.3333333333333333,0.3145539906103286,0.3172541743970315,0.46308724832214765,0.5634674922600619,0.7609561752988048,0.7609561752988048,0.3565217391304348,0.39602446483180426,0.3488372093023256,0.3145539906103286,0.3145539906103286,0.3748148148148148,0.40198863636363635,0.39544807965860596,0.3789004457652303,0.38345864661654133,0.38372093023255816,0.38461538461538464,0.3109090909090909,0.3942857142857143,0.3971830985915493,0.39831697054698456
58,0.0,"Novel, Mr. Mansouer",28.5,2697,7.2292,,Novel,Mansouer,Mr,0,0,0,0,0,0,1,7.2292,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.1497584541062802,0.3441295546558704,0.36394557823129253,0.3501628664495114,0.3272394881170018,0.34262295081967215,0.3553846153846154,0.2570694087403599,0.25,0.29493087557603687,0.292817679558011,0.3397548161120841,0.22942643391521197,0.1788793103448276,0.1788793103448276,0.5546875,0.3660030627871363,0.4946808510638298,0.29493087557603687,0.29493087557603687,0.3436123348017621,0.36984352773826457,0.3655761024182077,0.3456973293768546,0.3532934131736527,0.34934497816593885,0.35276967930029157,0.2820976491862568,0.3617021276595745,0.36530324400564174,0.36657303370786515
